kod_kreskowy,nazwa_produktu,cena,kod_produktu
5924879018278,"FILC SAMOPRZYLEPNY 30 X 40 CM, JASNORÓ¯OWY","8,2",632K-A50
5924879018285,"FILC SAMOPRZYLEPNY 30 X 40 CM, ZIELONY NEONOWY","8,2",632K-A54
5924879017967,"FILC SAMOPRZYLEPNY 30 X 40 CM, RÓ¯OWY","8,2",632K-A6
5924879017974,"FILC SAMOPRZYLEPNY 30 X 40 CM, BORDOWY","8,2",632K-A8
5924879019770,"FILC POLIESTROWY 30 X 40 CM, BIA£Y","4,2",677-P0
5924879019954,"FILC POLIESTROWY 30 X 40 CM, CYTRYNOWY","4,2",677-P1
5924879019787,"FILC POLIESTROWY 30 X 40 CM, B£ÊKITNY","4,2",677-P10
5924879019961,"FILC POLIESTROWY 30 X 40 CM, NIEBIESKI","4,2",677-P11
5924879019978,"FILC POLIESTROWY 30 X 40 CM, TURKUSOWY","4,2",677-P13
5924879019794,"FILC POLIESTROWY 30 X 40 CM, J.ZIELONY","4,2",677-P15
5924879019817,"FILC POLIESTROWY 30 X 40 CM, ZIELONY","4,2",677-P18
5924879019862,"FILC POLIESTROWY 30 X 40 CM, CZARNY","4,2",677-P43
5924879019879,"FILC POLIESTROWY 30 X 40 CM, C.ZIELONY","4,2",677-P46
5924879020042,"FILC POLIESTROWY 30 X 40 CM, J.MELAN¯OWY","4,2",677-P63
5924879020066,"FILC POLIESTROWY 30 X 40 CM, ZIELONY BUTELKOWY","4,2",677-P75
5924879020073,"FILC POLIESTROWY 30 X 40 CM, C.MELAN¯OWY","4,2",677-P87
8714324271641,"SOWY Z FILCU, ZIELONE","5,32",6112
8714324271658,"SOWY Z FILCU, BR¥ZOWE","5,32",6113
5924879019824,"FILC POLIESTROWY 30 X 40 CM, ¯Ó£TY","4,2",677-P2
5924879019831,"FILC POLIESTROWY 30 X 40 CM, J.RÓ¯OWY","4,2",677-P20
5924879019985,"FILC POLIESTROWY 30 X 40 CM, RÓ¯OWY","4,2",677-P23
5924879019992,"FILC POLIESTROWY 30 X 40 CM, PIASKOWY","4,2",677-P26
5924879019848,"FILC POLIESTROWY 30 X 40 CM, POMARAÑCZOWY","4,2",677-P30
5924879020080,"FILC POLIESTROWY 30 X 40 CM, C. POMARAÑCZOWY","4,2",677-P31
5924879020004,"FILC POLIESTROWY 30 X 40 CM, BRZOSKWINIOWY","4,2",677-P37
5924879019855,"FILC POLIESTROWY 30 X 40 CM, GRANATOWY","4,2",677-P40
5924879020011,"FILC POLIESTROWY 30 X 40 CM, ATRAMENTOWY","4,2",677-P41
5924879019886,"FILC POLIESTROWY 30 X 40 CM, J.CZERWONY","4,2",677-P49
5924879019893,"FILC POLIESTROWY 30 X 40 CM, J.FIOLETOWY","4,2",677-P5
5924879020028,"FILC POLIESTROWY 30 X 40 CM, BURACZKOWY","4,2",677-P53
5924879020035,"FILC POLIESTROWY 30 X 40 CM, BR¥ZOWY","4,2",677-P56
5924879019909,"FILC POLIESTROWY 30 X 40 CM, C.BR¥ZOWY","4,2",677-P58
5924879020059,"FILC POLIESTROWY 30 X 40 CM, CYNOBER","4,2",677-P65
5924879019916,"FILC POLIESTROWY 30 X 40 CM, POPIELATY","4,2",677-P67
5924879019923,"FILC POLIESTROWY 30 X 40 CM, AMARANTOWY","4,2",677-P7
5924879019930,"FILC POLIESTROWY 30 X 40 CM, CZERWONY","4,2",677-P82
5924879020691,"TAŒMA FILCOWA, ¯Ó£TA","8,99",FH4-07
5924879020974,"TAŒMA FILCOWA, C.ZIELONA","8,99",FH4-09
5924879020707,"TAŒMA FILCOWA, RÓ¯OWA","8,99",FH4-11
5924879020981,"TAŒMA FILCOWA, CZERWONA","8,99",FH4-23
5924879020998,"TAŒMA FILCOWA, BIA£A","8,99",FH4-27
5924879020714,"TAŒMA FILCOWA, ZIELONA","8,99",FH4-28
5924879020929,"STOKROTKI Z FILCU, 120 SZTUK","29,25",TDF05
5924879020721,"STOKROTKI Z FILCU, 6 SZTUK","2,27",TDF05-6
5924879020936,"MOTYLKI Z FILCU, 120 SZTUK","29,25",TDF07
5924879020738,"MOTYLKI Z FILCU, 6 SZTUK","2,27",TDF07-6
5924879018872,"GWIAZDKI Z FILCU, 40 SZTUK","6,75",TDF08
5924879019695,"GWIAZDKI Z FILCU, 6 SZTUK","1,45",TDF08-6
5924879018889,"ŒNIE¯YNKI Z FILCU, 40 SZTUK","6,75",TDF13
5924879019718,"ŒNIE¯YNKI Z FILCU, 6 SZTUK","1,45",TDF13-6
5924879020943,"KWIATKI Z FILCU, 120 SZTUK","29,25",TDF26
5924879020745,"KWIATKI Z FILCU, 6 SZTUK","2,27",TDF26-6
5924879018896,"CHOINKI Z FILCU, 40 SZTUK","6,75",TDF32
5924879019725,"CHOINKI Z FILCU, 6 SZTUK","1,45",TDF32-6
8714324253166,"ELEMENTY DEKORACYJNE Z PIANKI, KÓ£KA","5,5",713-00
8714324253173,"ELEMENTY DEKORACYJNE Z PIANKI, KSZTA£Y GEOMETRYCZNE","5,5",713-01
8714324253180,"ELEMENTY DEKORACYJNE Z PIANKI, £APKI I STÓPKI","5,5",713-02
8714324253197,"ELEMENTY DEKORACYJNE Z PIANKI, MISIE","5,5",713-03
8714324253203,"ELEMENTY DEKORACYJNE Z PIANKI, MOTYLKI","5,5",713-04
8714324253210,"ELEMENTY DEKORACYJNE Z PIANKI, KWIATKI","5,5",713-06
8714324253227,"ELEMENTY DEKORACYJNE Z PIANKI, SERDUSZKA","5,5",713-07
8714324253234,"ELEMENTY DEKORACYJNE Z PIANKI, S£OÑCA I KSIÊ¯YCE","5,5",713-08
8714324253241,"ELEMENTY DEKORACYJNE Z PIANKI, GWIAZDKI","5,5",713-09
8714324275342,"POMPONY DEKORACYJNE 10 MM 72 SZT, MIX","5,81",1510-00
8714324251650,"POMPONY DEKORACYJNE 10 MM 72 SZT, RÓ¯OWE","5,81",1510-03
8714324251667,"POMPONY DEKORACYJNE 10 MM 72 SZT, CZERWONE","5,81",1510-04
8714324251674,"POMPONY DEKORACYJNE 10 MM 72 SZT, J. FIOLETOWE","5,81",1510-07
8714324251681,"POMPONY DEKORACYJNE 10 MM 72 SZT, C. FIOLETOWE","5,81",1510-08
8714324251698,"POMPONY DEKORACYJNE 10 MM 72 SZT, POMARAÑCZOWE","5,81",1510-09
8714324251704,"POMPONY DEKORACYJNE 10 MM 72 SZT, GRANATOWE","5,81",1510-11
8714324251711,"POMPONY DEKORACYJNE 10 MM 72 SZT, BR¥ZOWE","5,81",1510-13
8714324251728,"POMPONY DEKORACYJNE 10 MM 72 SZT, BIA£E","5,81",1510-16
8714324251735,"POMPONY DEKORACYJNE 10 MM 72 SZT, CIELISTE","5,81",1510-18
8714324251742,"POMPONY DEKORACYJNE 10 MM 72 SZT, ¯Ó£TE","5,81",1510-24
8714324251759,"POMPONY DEKORACYJNE 10 MM 72 SZT, ZIELONE","5,81",1510-26
8714324251766,"POMPONY DEKORACYJNE 10 MM 72 SZT, CZARNE","5,81",1510-36
8714324275380,"POMPONY DEKORACYJNE 20 MM 50 SZT, MIX","5,81",1520-00
8714324251896,"POMPONY DEKORACYJNE 20 MM 50 SZT, RÓ¯OWE","5,81",1520-03
8714324251902,"POMPONY DEKORACYJNE 20 MM 50 SZT, CZERWONE","5,81",1520-04
8714324251919,"POMPONY DEKORACYJNE 20 MM 50 SZT, J. FIOLETOWE","5,81",1520-07
8714324251926,"POMPONY DEKORACYJNE 20 MM 50 SZT, C. FIOLETOWE","5,81",1520-08
8714324251933,"POMPONY DEKORACYJNE 20 MM 50 SZT, POMARAÑCZOWE","5,81",1520-09
8714324251940,"POMPONY DEKORACYJNE 20 MM 50 SZT, GRANATOWE","5,81",1520-11
8714324251957,"POMPONY DEKORACYJNE 20 MM 50 SZT, BR¥ZOWE","5,81",1520-13
8714324251964,"POMPONY DEKORACYJNE 20 MM 50 SZT, BIA£E","5,81",1520-16
8714324251971,"POMPONY DEKORACYJNE 20 MM 50 SZT, CIELISTE","5,81",1520-18
8714324251988,"POMPONY DEKORACYJNE 20 MM 50 SZT, ¯Ó£TE","5,81",1520-24
8714324251995,"POMPONY DEKORACYJNE 20 MM 50 SZT, ZIELONE","5,81",1520-26
8714324252008,"POMPONY DEKORACYJNE 20 MM 50 SZT, CZARNE","5,81",1520-36
8714324275427,"POMPONY DEKORACYJNE 38 MM 12 SZT, MIX","5,81",1538-00
8714324252138,"POMPONY DEKORACYJNE 38 MM 12 SZT, RÓ¯OWE","5,81",1538-03
8714324252145,"POMPONY DEKORACYJNE 38 MM 12 SZT, CZERWONE","5,81",1538-04
8714324252152,"POMPONY DEKORACYJNE 38 MM 12 SZT, J. FIOLETOWE","5,81",1538-07
8714324252169,"POMPONY DEKORACYJNE 38 MM 12 SZT, C. FIOLETOWE","5,81",1538-08
8714324252176,"POMPONY DEKORACYJNE 38 MM 12 SZT, POMARAÑCZOWE","5,81",1538-09
8714324252183,"POMPONY DEKORACYJNE 38 MM 12 SZT, GRANATOWE","5,81",1538-11
8714324252190,"POMPONY DEKORACYJNE 38 MM 12 SZT, BR¥ZOWE","5,81",1538-13
8714324252206,"POMPONY DEKORACYJNE 38 MM 12 SZT, BIA£E","5,81",1538-16
8714324252213,"POMPONY DEKORACYJNE 38 MM 12 SZT, CIELISTE","5,81",1538-18
8714324252220,"POMPONY DEKORACYJNE 38 MM 12 SZT, ¯Ó£TE","5,81",1538-24
8714324252237,"POMPONY DEKORACYJNE 38 MM 12 SZT, ZIELONE","5,81",1538-26
8714324252244,"POMPONY DEKORACYJNE 38 MM 12 SZT, CZARNE","5,81",1538-36
8714324252251,"POMPONY DEKORACYJNE 50 MM 8 SZT, RÓ¯OWE","5,81",1550-03
8714324252268,"POMPONY DEKORACYJNE 50 MM 8 SZT, CZERWONE","5,81",1550-04
8714324252299,"POMPONY DEKORACYJNE 50 MM 8 SZT, POMARAÑCZOWE","5,81",1550-09
8714324252305,"POMPONY DEKORACYJNE 50 MM 8 SZT, GRANATOWE","5,81",1550-11
8714324252312,"POMPONY DEKORACYJNE 50 MM 8 SZT, BR¥ZOWE","5,81",1550-13
8714324252329,"POMPONY DEKORACYJNE 50 MM 8 SZT, BIA£E","5,81",1550-16
8714324252343,"POMPONY DEKORACYJNE 50 MM 8 SZT, ¯Ó£TE","5,81",1550-24
8714324252350,"POMPONY DEKORACYJNE 50 MM 8 SZT, ZIELONE","5,81",1550-26
8714324252367,"POMPONY DEKORACYJNE 50 MM 8 SZT, CZARNE","5,81",1550-36
8714324275304,"POMPONY DEKORACYJNE 5 MM 100 SZT, MIX","5,81",1505-00
8714324252374,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, BIA£E","5,81",1612-01
8714324252381,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, BE¯OWE","5,81",1612-02
8714324252398,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, ZIELONE","5,81",1612-03
8714324252404,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, ¯Ó£TE","5,81",1612-04
8714324252411,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, RÓ¯OWE","5,81",1612-05
8714324253159,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, CZERWONE","5,81",1612-06
8714324252428,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, B£ÊKITNE","5,81",1612-10
8714324252954,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, GRANATOWE","5,81",1612-11
8714324252961,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, CZARNE","5,81",1612-13
8714324252978,"POMPONY DEKORACYJNE METALIZOWANE 12 MM 26 SZT, J. FIOLETOWE","5,81",1612-15
8714772011851,"BROKAT FIOLKA, CZERWONY","4,14",420.001.001
8714772011899,"BROKAT FIOLKA, GRANAT","4,14",420.001.024
8714772011929,"BROKAT FIOLKA, ZIELEÑ","4,14",420.001.048
8714772011837,"BROKAT FIOLKA, BR¥Z","4,14",420.001.056
8714772011806,"BROKAT FIOLKA, Z£OTY","4,14",420.001.066
8714772011967,"BROKAT FIOLKA, BIA£Y","4,14",420.001.085
8714772011998,"BROKAT FIOLKA, BRZOSKWINIA","4,14",420.001.090
8714772012025,"BROKAT FIOLKA, B£ÊKIT","4,14",420.001.097
8714772011844,"BROKAT FIOLKA, RÓ¯","4,14",420.001.112
8714772012056,"BROKAT FIOLKA, SREBRNY","4,14",420.001.124
8714772011981,"BROKAT FIOLKA, ¯Ó£TY","4,14",420.001.235
8714772012063,"BROKAT FIOLKA, Z£OTY HOLOGRAFICZNY","4,14",420.001.251
8714772012087,"BROKAT FIOLKA, FIOLET","4,14",420.001.253
8714772132334,"BROKAT FIOLKI 4 SZT, Z£OTO-SREBRO","5,85",420.400.001
8714772132341,"BROKAT FIOLKI 4 SZT, MIEDZIANE","5,85",420.400.002
8714772132358,"BROKAT FIOLKI 4 SZT, CZERWONE","5,85",420.400.003
8714772132365,"BROKAT FIOLKI 4 SZT, FIOLETOWE","5,85",420.400.004
8714772132372,"BROKAT FIOLKI 4 SZT, ZIELONE","5,85",420.400.005
8714772132389,"BROKAT FIOLKI 4 SZT, NIEBIESKIE","5,85",420.400.006
5924879012122,"OCZKA RUCHOME, OKR¥G£E, 4MM (100 SZT/OPAK)","2,97",11002
,"OCZKA RUCHOME, OKR¥G£E, 4MM, 1.000 SZT.","17,3",11002/1000SZT
5924879012139,"OCZKA RUCHOME, OKR¥G£E, 7MM (100SZT/OPAK)","3,32",11005
,"OCZKA RUCHOME, OKR¥G£E, 7MM, 1.000 SZT.","25,2",11005/1000SZT
5924879012146,"OCZKA RUCHOME, OKR¥G£E, 8MM (100 SZT/OPAK)","3,86",11006
,"OCZKA RUCHOME, OKR¥G£E, 8MM, 1.000 SZT.","30,6",11006/1000SZT
5924879012153,"OCZKA RUCHOME, OKR¥G£E, 10MM (100 SZT/OPAK)","6,28",11008
,"OCZKA RUCHOME, OKR¥G£E, 10MM, 1.000 SZT","56,8",11008/1000SZT
5924879015529,"OCZKA RUCHOME, OKR¥G£E, 15MM (25 SZT/OPAK)","3,18",11013
,"OCZKA RUCHOME, OKR¥G£E, 15MM, 1.000 SZT","103,1",11013/1000 SZT
5924879017042,"OCZKA RUCHOME, OKR¥G£E, 20MM (25 SZT/OPAK)","4,78",11018
,"OCZKA RUCHOME, OKR¥G£E, 20MM, 1.000 SZT.","167,1",11018/1000SZT
5924879020950,"OCZKA RUCHOME, OKR¥G£E, 25MM, (10 SZT/OPAK)","2,97",11023
,"OCZKA RUCHOME, OKR¥G£E, 25MM, 1.000 SZT","236,5",11023/1000SZT
5924879017035,"OCZKA RUCHOME, OKR¥G£E, 30MM (8 SZT/OPAK)","4,08",11025
,"OCZKA RUCHOME, OKR¥G£E, 30MM, 1.000 SZT","434,5",11025/1000SZT
5924879015499,"OCZKA RUCHOME, OKR¥G£E, 40MM (8 SZT/OPAK)","5,83",11027
,"OCZKA RUCHOME, OKR¥G£E, 40MM, 1.000 SZT","653,7",11027/1000SZT
5924879021520,"OCZKA RUCHOME SAMOPRZYLEPNE, OKR¥G£E, 7MM (20 SZT/OPAK)","1,47",11040
,"OCZKA RUCHOME SAMOPRZYLEPNE, OKR¥G£E, 7MM, 1.000 SZT.","48,7",11040/1000SZT
5924879021537,"OCZKA RUCHOME SAMOPRZYLEPNE, OKR¥G£E, 10MM (20 SZT/OPAK)","2,42",11042
,"OCZKA RUCHOME SAMOPRZYLEPNE, OKR¥G£E, 10MM, 1.000 SZT.",91,11042/1000SZT
5924879021544,"OCZKA RUCHOME SAMOPRZYLEPNE, OKR¥G£E, 15MM (20 SZT/OPAK)","3,12",11045
,"OCZKA RUCHOME SAMOPRZYLEPNE, OKR¥G£E, 15MM, 1.000 SZT.","136,7",11045/1000SZT
5924879021551,"OCZKA RUCHOME SAMOPRZYLEPNE, OKR¥G£E, 20MM (20 SZT/OPAK)","5,95",11049
,"OCZKA RUCHOME SAMOPRZYLEPNE, OKR¥G£E, 20MM, 1.000 SZT.","267,3",11049/1000SZT
5924879015512,"OCZKA RUCHOME, OWALNE, 8MM (25 SZT/OPAK)","2,97",11065
,"OCZKA RUCHOME, OWALNE, 8MM, 1.000SZT","48,3",11065/1000SZT
5924879017059,"OCZKA RUCHOME, OWALNE, 10MM (25 SZT/OPAK)","2,97",11066
,"OCZKA RUCHOME, OWALNE, 10MM, 1.000SZT","59,8",11066/1000SZT
5924879012160,"OCZKA RUCHOME, OWALNE, 15MM (25 SZT/OPAK)","2,97",11068
,"OCZKA RUCHOME, OWALNE, 15MM, 1.000 SZT","96,6",11068/1000SZT
5924879012177,"OCZKA RUCHOME, OWALNE, 20MM  (25SZT/OPAK)","6,11",11070
,"OCZKA RUCHOME, OWALNE, 20MM, 1.000 SZT","220,3",11070/1000SZT
,"OCZKA RUCHOME KOLOROWE, OKR¥G£E, 7MM (100 SZT)","4,4",13090
5924879019640,"OCZKA RUCHOME KOLOROWE, OKR¥G£E, 7MM (20 SZT/OPAK)","1,25",13090-20
,"OCZKA RUCHOME KOLOROWE, OKR¥G£E, 10MM (100 SZT)","6,15",13091
5924879019657,"OCZKA RUCHOME KOLOROWE, OKR¥G£E, 10MM (20 SZT/OPAK)","1,65",13091-20
,"OCZKA RUCHOME KOLOROWE, OKR¥G£E, 12MM (100 SZT/OPAK)","7,95",13092
5924879019664,"OCZKA RUCHOME KOLOROWE, OKR¥G£E, 12MM (20 SZT/OPAK)","2,1",13092-20
,"OCZKA RUCHOME KOLOROWE, OKR¥G£E, 15MM (100 SZT/OPAK)","12,8",13093
5924879019626,"OCZKA RUCHOME KOLOROWE, OKR¥G£E, 15MM (20 SZT/OPAK)","3,2",13093-20
5924879013082,"RÓ¯YCZKI MINI 10SZT, BIA£E/ZIELONE",3,509.10.029
5924879013020,"RÓ¯YCZKI MINI 10SZT, RÓ¯OWE/ZIELONE",3,509.10.117
5924879021933,"RÓ¯YCZKI MINI 10SZT, FUKSJA/ZIELONE",3,509.10.175
5924879015253,"RÓ¯YCZKI MINI 10SZT, CZERWONE/ZIELONE",3,509.10.250
5924879013044,"RÓ¯YCZKI MINI 10SZT, BORDOWE/ZIELONE",3,509.10.275
5924879013051,"RÓ¯YCZKI MINI 10SZT, B£ÊKITNE/ZIELONE",3,509.10.305
5924879013099,"RÓ¯YCZKI MINI 10SZT, GRANATOWE/ZIELONE",3,509.10.350
5924879013075,"RÓ¯YCZKI MINI 10SZT, FIOLETOWE/ZIELONE",3,509.10.430
5924879013006,"RÓ¯YCZKI MINI 10SZT, ¯Ó£TE/ZIELONE",3,509.10.640
5924879015277,"RÓ¯YCZKI MINI 10SZT, KREMOWE/ZIELONE",3,509.10.815
5924879015260,"RÓ¯YCZKI MINI 10SZT, KREMOWE",3,509.10.915
5924879013037,"RÓ¯YCZKI MINI 10SZT, BIA£E",3,509.10.929
5051984001441,"RÓ¯YCZKI MINI 100SZT, BIA£E/ZIELONE",35,509.100.029
5051984001526,"RÓ¯YCZKI MINI 100SZT, RÓ¯OWE/ZIELONE",35,509.100.117
5051984001571,"RÓ¯YCZKI MINI 100SZT, FUKSJA/ZIELONE",35,509.100.175
5051984001588,"RÓ¯YCZKI MINI 100SZT, CZERWONE/ZIELONE",35,509.100.250
5051984001564,"RÓ¯YCZKI MINI 100SZT, BORDOWE/ZIELONE",35,509.100.275
5051984001663,"RÓ¯YCZKI MINI 100SZT, B£ÊKITNE/ZIELONE",35,509.100.305
5051984001687,"RÓ¯YCZKI MINI 100SZT, GRANATOWE/ZIELONE",35,509.100.350
5051984001601,"RÓ¯YCZKI MINI 100SZT, FIOLETOWE/ZIELONE",35,509.100.430
5051984001472,"RÓ¯YCZKI MINI 100SZT, ¯Ó£TE/ZIELONE",35,509.100.640
5051984001458,"RÓ¯YCZKI MINI 100SZT, KREMOWE/ZIELONE",35,509.100.815
5051984001830,"RÓ¯YCZKI MINI 100SZT, KREMOWE",35,509.100.915
5051984001823,"RÓ¯YCZKI MINI 100SZT, BIA£E",35,509.100.929
5051984004428,"KOKARDKI MINI 100 SZT, B£ÊKITNE",14,509.103.305
5924879013228,"KOKARDKI MINI 10 SZT, BORDOWE","2,6",509.11.275
5924879013167,"KOKARDKI MINI 10 SZT, B£ÊKITNE","2,6",509.11.305
8716133598940,"ZESTAW WST¥¯ECZEK I KOKARDEK, RÓ¯OWY",8,8.9000
8716133598957,"ZESTAW WST¥¯ECZEK I KOKARDEK, FIOLETOWY",8,8.9001
8716133598964,"ZESTAW WST¥¯ECZEK I KOKARDEK, NIEBIESKI",8,8.9002
8716133598971,"ZESTAW WST¥¯ECZEK I KOKARDEK, ZIELONY",8,8.9003
8716133598988,"ZESTAW WST¥¯ECZEK I KOKARDEK, BR¥ZOWY",8,8.9004
8716133598995,"ZESTAW WST¥¯ECZEK I KOKARDEK, CZARNY",8,8.9005
8716133604177,"ZESTAW WST¥¯ECZEK I KOKARDEK, CZERWONY",8,8.9006
8716133604184,"ZESTAW WST¥¯ECZEK I KOKARDEK, ¯Ó£TY",8,8.9007
4026713029677,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, J. ZIELONY","31,5",1932-01
4026713029684,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, NIEBIESKI","31,5",1932-02
4026713031083,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, BR¥ZOWY","31,5",1932-04
4026713029691,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, KREMOWY","31,5",1932-05
4026713029714,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, ¯Ó£TY","31,5",1932-08
4026713029721,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, C. ZIELONY","31,5",1932-10
4026713029738,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, POMARAÑCZOWY","31,5",1932-16
4026713029745,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, J. RÓ¯OWY","31,5",1932-18
4026713029752,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, CZERWONY","31,5",1932-19
4026713029769,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, PINK","31,5",1932-20
4026713029776,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, CZARNY","31,5",1932-23
4026713029707,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, FIOLETOWY","31,5",1932-25
4026713029783,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, BIA£Y","31,5",1932-28
4026713029790,"SZNUREK PAPIEROWY Z DRUCIKIEM 100 M, NATURALNY","31,5",1932-29
,"DEKOR TWIST SZNUREK PAPIEROWY, BIA£Y","5,2",1.65-15M-01
,"DEKOR TWIST SZNUREK PAPIEROWY, CEGLASTO-CZERWONY","5,2",1.65-15M-03
,"DEKOR TWIST SZNUREK PAPIEROWY, C.ZIELONY","5,2",1.65-15M-04
,"DEKOR TWIST SZNUREK PAPIEROWY, SZARO-GRANATOWY","5,2",1.65-15M-05
,"DEKOR TWIST SZNUREK PAPIEROWY, CZERWONY","5,2",1.65-15M-07
,"DEKOR TWIST SZNUREK PAPIEROWY, FIOLETOWY","5,2",1.65-15M-08
,"DEKOR TWIST SZNUREK PAPIEROWY, J.BORDOWY","5,2",1.65-15M-09
,"DEKOR TWIST SZNUREK PAPIEROWY, ¯Ó£TY","5,2",1.65-15M-10
,"DEKOR TWIST SZNUREK PAPIEROWY, ZIELONY","5,2",1.65-15M-11
,"DEKOR TWIST SZNUREK PAPIEROWY, GRANATOWY","5,2",1.65-15M-12
,"DEKOR TWIST SZNUREK PAPIEROWY, £OSOSIOWY","5,2",1.65-15M-13
,"DEKOR TWIST SZNUREK PAPIEROWY, POMARAÑCZOWY","5,2",1.65-15M-14
,"DEKOR TWIST SZNUREK PAPIEROWY, POMARAÑCZOWO-CZERWONY","5,2",1.65-15M-15
,"DEKOR TWIST SZNUREK PAPIEROWY, POPIELATY","5,2",1.65-15M-16
,"DEKOR TWIST SZNUREK PAPIEROWY, MALINOWY","5,2",1.65-15M-17
,"DEKOR TWIST SZNUREK PAPIEROWY, C.BR¥ZOWY","5,2",1.65-15M-18
,"DEKOR TWIST SZNUREK PAPIEROWY, J.NIEBIESKI","5,2",1.65-15M-19
,"DEKOR TWIST SZNUREK PAPIEROWY, ¯Ó£TO-BE¯OWY","5,2",1.65-15M-21
,"DEKOR TWIST SZNUREK PAPIEROWY, CHABROWY","5,2",1.65-15M-22
,"DEKOR TWIST SZNUREK PAPIEROWY, C.GRANATOWY","5,2",1.65-15M-23
,"DEKOR TWIST SZNUREK PAPIEROWY, BORDOWY","5,2",1.65-15M-24
,"DEKOR TWIST SZNUREK PAPIEROWY, TURKUSOWY","5,2",1.65-15M-25
,"DEKOR TWIST SZNUREK PAPIEROWY, LILIOWY","5,2",1.65-15M-27
,"DEKOR TWIST SZNUREK PAPIEROWY, C.TURKUSOWY","5,2",1.65-15M-29
,"DEKOR TWIST SZNUREK PAPIEROWY, C.FIOLETOWY","5,2",1.65-15M-31
,"DEKOR TWIST SZNUREK PAPIEROWY, BIA£Y","31,2",1.65-180M-01
,"DEKOR TWIST SZNUREK PAPIEROWY, CEGLASTO-CZERWONY","31,2",1.65-180M-03
,"DEKOR TWIST SZNUREK PAPIEROWY, SZARO-GRANATOWY","31,2",1.65-180M-05
,"DEKOR TWIST SZNUREK PAPIEROWY, FIOLETOWY","31,2",1.65-180M-08
,"DEKOR TWIST SZNUREK PAPIEROWY, J.BORDOWY","31,2",1.65-180M-09
,"DEKOR TWIST SZNUREK PAPIEROWY, ¯Ó£TY","31,2",1.65-180M-10
,"DEKOR TWIST SZNUREK PAPIEROWY, GRANATOWY","31,2",1.65-180M-12
,"DEKOR TWIST SZNUREK PAPIEROWY, £OSOSIOWY","31,2",1.65-180M-13
,"DEKOR TWIST SZNUREK PAPIEROWY, POMARAÑCZOWY","31,2",1.65-180M-14
,"DEKOR TWIST SZNUREK PAPIEROWY, POMARAÑCZOWO-CZERWONY","31,2",1.65-180M-15
,"DEKOR TWIST SZNUREK PAPIEROWY, POPIELATY","31,2",1.65-180M-16
,"DEKOR TWIST SZNUREK PAPIEROWY, MALINOWY","31,2",1.65-180M-17
,"DEKOR TWIST SZNUREK PAPIEROWY, J.NIEBIESKI","31,2",1.65-180M-19
,"DEKOR TWIST SZNUREK PAPIEROWY, ¯Ó£TO-BE¯OWY","31,2",1.65-180M-21
,"DEKOR TWIST SZNUREK PAPIEROWY, CHABROWY","31,2",1.65-180M-22
,"DEKOR TWIST SZNUREK PAPIEROWY, C.GRANATOWY","31,2",1.65-180M-23
,"DEKOR TWIST SZNUREK PAPIEROWY, BORDOWY","31,2",1.65-180M-24
,"DEKOR TWIST SZNUREK PAPIEROWY, TURKUSOWY","31,2",1.65-180M-25
,"DEKOR TWIST SZNUREK PAPIEROWY, LILIOWY","31,2",1.65-180M-27
,"DEKOR TWIST SZNUREK PAPIEROWY, NATURALNY",12,0.16-10M-02
,"DEKOR TWIST SZNUREK PAPIEROWY, CEGLASTO-CZERWONY",12,0.16-10M-03
,"DEKOR TWIST SZNUREK PAPIEROWY, SZARO-GRANATOWY",12,0.16-10M-05
,"DEKOR TWIST SZNUREK PAPIEROWY, CZARNY",12,0.16-10M-06
,"DEKOR TWIST SZNUREK PAPIEROWY, SZARO-GRANATOWY","82,4",0.16-55M-05
,"DEKOR TWIST SZNUREK PAPIEROWY, CZARNY","82,4",0.16-55M-06
,"DEKOR TWIST SZNUREK PAPIEROWY, CEGLASTO-CZERWONY","5,5",0.8-15M-03
,"DEKOR TWIST SZNUREK PAPIEROWY, C.ZIELONY","5,5",0.8-15M-04
,"DEKOR TWIST SZNUREK PAPIEROWY, SZARO-GRANATOWY","5,5",0.8-15M-05
